0.005043452431094419
0.004338687983484193
0.003851274762403354
0.0011125126199574955
0.00047836790906241903
0.0002509675645399589
0.00015670660674515878
0.0001410956894830615
0.004089111117435946
0.00014153790621533661
2.6496252571226847e-5
2.2801777494716497e-5
7.936241828923023e-6
5.253163209820656e-5
2.926262973713695e-5
0.00015335859914011594
0.00016110392650767912
0.0006427503033802113
0.0023242708358140463
0.002283302156180187
6.231660207177395e-5
0.003591174813050872
0.003032199596668187
6.472927683602278e-5
5.222640195245863e-5
1.880935511354215e-5
2.3188800609202688e-5
7.516461908389934e-6
6.441715540682551e-6
1.4821007833384794e-5
1.4771566937679016e-5
1.473802137884135e-5
1.4712438711456726e-5
1.4690856734223768e-5
1.4671297675168935e-5
1.4652774697441206e-5
1.46347954680884e-5
1.4617114331187454e-5
1.4599608657740958e-5
1.4582217170821913e-5
1.4564909187940886e-5
1.454766928319642e-5
1.4530489639071503e-5
1.451336623277691e-5
1.449629693460484e-5
1.4479280559633141e-5
1.4462316394978891e-5
1.4445403963967528e-5
1.4428542908563298e-5
1.4411732930729994e-5
1.4394973763206875e-5
1.437826515490682e-5
1.4361606863613053e-5
1.4344998652358998e-5
1.4328440287619213e-5
1.4311931538347488e-5
1.4295472175559261e-5
1.4279061972072803e-5
1.4262700702379218e-5
1.4246388142571974e-5
1.4230124070316135e-5
1.4213908264821015e-5
1.4197740506786542e-5
1.4181620578438096e-5
1.4165548263461829e-5
1.4149523347025443e-5
1.4133545615741886e-5
1.411761485768022e-5
1.4101730862313575e-5
1.4085893420553015e-5
1.4070102324694115e-5
1.4054357368421386e-5
1.4038658346800003e-5
1.4023005056267531e-5
1.4007397294599644e-5
1.399183486091552e-5
1.397631755566157e-5
1.3960845180599305e-5
1.3945417538793736e-5
1.3930034434606126e-5
1.3914695673666086e-5
1.3899401062765528e-5
1.3884150410154156e-5
1.386894352521256e-5
1.5120115994644378e-5
1.5001875307111778e-5
1.4933275521694915e-5
1.411770621820965e-5
1.3941598327177464e-5
1.3846170853247217e-5
1.3791087765949575e-5
1.3756192155706669e-5
1.3731402163296554e-5
1.3711677930093947e-5
1.369450217008687e-5
1.3678618334649411e-5
1.3663399399591179e-5
1.3648532501604218e-5
1.3633861507941157e-5
1.361930846368509e-5
1.360483440626677e-5
1.3590419820584469e-5
1.3576054891031345e-5
1.3561734639880897e-5
1.3547456502659014e-5
1.3533219118923354e-5
1.3519021729242273e-5
1.3504863874382026e-5
1.3490745245330085e-5
1.3476665608482144e-5
1.3462624768305325e-5
1.3448622548762742e-5
1.3434658783997643e-5
1.342073331368618e-5
1.3406845980772192e-5
1.3392996630235855e-5
1.337918510859044e-5
1.3365411263530723e-5
1.3351674943809796e-5
1.3337975999130039e-5
1.332431428016796e-5
1.3310689638462774e-5
1.329710192646284e-5
1.3283550997483374e-5
1.3270036705737445e-5
1.3256558906232705e-5
1.3243117454914142e-5
1.3229712208499436e-5
1.321634302459498e-5
1.3203009761612771e-5
1.3189712278787467e-5
1.3176450436185501e-5
1.3163224094690286e-5
1.3150033115983288e-5
1.3136877362533676e-5
1.3123756697624717e-5
1.3110670985327103e-5
1.3097620090468383e-5
1.3084603878679926e-5
0.00016613987825368429
9.662907605444503e-6
1.132814341036435e-5
1.3148551743596244e-5
1.2996489408153857e-5
1.2914323318524877e-5
1.286712033979772e-5
1.283741653836344e-5
1.2816473165294527e-5
1.2799920094162514e-5
1.2785573897679227e-5
1.2772344429480577e-5
1.2759687607158108e-5
1.2747331920694358e-5
